i,j,P,Q,est
16,24,X,X,-0.063
16,24,X,Y,0.108
16,24,X,Z,0.135
16,24,Y,X,0.099
16,24,Y,Y,0.162
16,24,Y,Z,-0.063
16,24,Z,X,-0.018
16,24,Z,Y,0.036
16,24,Z,Z,0.936
16,25,X,X,-0.144
16,25,X,Y,0.009
16,25,X,Z,0.045
16,25,Y,X,-0.054
16,25,Y,Y,0.108
16,25,Y,Z,-0.018
16,25,Z,X,-0.045
16,25,Z,Y,-0.099
16,25,Z,Z,1.044
16,26,X,X,-0.162
16,26,X,Y,0.063
16,26,X,Z,0.135
16,26,Y,X,-0.018
16,26,Y,Y,-0.018
16,26,Y,Z,-0.036
16,26,Z,X,-0.027
16,26,Z,Y,0.0
16,26,Z,Z,0.963
16,27,X,X,0.0
16,27,X,Y,0.108
16,27,X,Z,0.054
16,27,Y,X,0.099
16,27,Y,Y,-0.027
16,27,Y,Z,0.0
16,27,Z,X,0.0
16,27,Z,Y,0.0
16,27,Z,Z,0.864
16,28,X,X,-0.09
16,28,X,Y,0.009
16,28,X,Z,0.063
16,28,Y,X,0.054
16,28,Y,Y,0.216
16,28,Y,Z,-0.108
16,28,Z,X,0.081
16,28,Z,Y,0.108
16,28,Z,Z,1.179
16,29,X,X,0.225
16,29,X,Y,0.018
16,29,X,Z,0.063
16,29,Y,X,-0.18
16,29,Y,Y,0.261
16,29,Y,Z,-0.009
16,29,Z,X,0.045
16,29,Z,Y,-0.045
16,29,Z,Z,1.008
17,18,X,X,-0.054
17,18,X,Y,-0.135
17,18,X,Z,-0.018
17,18,Y,X,0.126
17,18,Y,Y,-0.117
17,18,Y,Z,-0.018
17,18,Z,X,-0.036
17,18,Z,Y,-0.063
17,18,Z,Z,0.945
17,19,X,X,-0.135
17,19,X,Y,-0.198
17,19,X,Z,-0.054
17,19,Y,X,0.117
17,19,Y,Y,0.027
17,19,Y,Z,0.009
17,19,Z,X,0.081
17,19,Z,Y,0.0
17,19,Z,Z,1.071
17,20,X,X,-0.081
17,20,X,Y,-0.198
17,20,X,Z,0.072
17,20,Y,X,0.072
17,20,Y,Y,0.171
17,20,Y,Z,0.036
17,20,Z,X,-0.045
17,20,Z,Y,0.072
17,20,Z,Z,0.909
17,21,X,X,0.144
17,21,X,Y,0.036
17,21,X,Z,-0.009
17,21,Y,X,0.063
17,21,Y,Y,-0.072
17,21,Y,Z,0.09
17,21,Z,X,0.018
17,21,Z,Y,0.108
17,21,Z,Z,0.954
17,22,X,X,0.054
17,22,X,Y,-0.063
17,22,X,Z,-0.09
17,22,Y,X,-0.117
17,22,Y,Y,-0.063
17,22,Y,Z,0.045
17,22,Z,X,-0.081
17,22,Z,Y,-0.054
17,22,Z,Z,1.017
17,23,X,X,-0.126
17,23,X,Y,0.072
17,23,X,Z,-0.009
17,23,Y,X,-0.009
17,23,Y,Y,-0.036
17,23,Y,Z,0.108
17,23,Z,X,-0.081
17,23,Z,Y,-0.135
17,23,Z,Z,0.99
17,24,X,X,0.081
17,24,X,Y,-0.099
17,24,X,Z,0.171
17,24,Y,X,-0.072
17,24,Y,Y,0.126
17,24,Y,Z,0.081
17,24,Z,X,-0.081
17,24,Z,Y,-0.189
17,24,Z,Z,0.99
17,25,X,X,0.09
17,25,X,Y,-0.036
17,25,X,Z,0.063
17,25,Y,X,0.018
17,25,Y,Y,0.135
17,25,Y,Z,-0.054
17,25,Z,X,0.063
17,25,Z,Y,0.009
17,25,Z,Z,1.098
17,26,X,X,-0.054
17,26,X,Y,-0.045
17,26,X,Z,-0.126
17,26,Y,X,0.09
17,26,Y,Y,0.0
17,26,Y,Z,0.117
17,26,Z,X,-0.045
17,26,Z,Y,-0.054
17,26,Z,Z,0.909
17,27,X,X,-0.117
17,27,X,Y,0.0
17,27,X,Z,0.054
17,27,Y,X,-0.072
17,27,Y,Y,-0.036
17,27,Y,Z,0.009
17,27,Z,X,0.072
17,27,Z,Y,-0.117
17,27,Z,Z,0.909
17,28,X,X,0.063
17,28,X,Y,0.081
17,28,X,Z,0.081
17,28,Y,X,-0.018
17,28,Y,Y,0.0
17,28,Y,Z,0.099
17,28,Z,X,-0.036
17,28,Z,Y,0.072
17,28,Z,Z,1.17
17,29,X,X,-0.072
17,29,X,Y,-0.108
17,29,X,Z,-0.027
17,29,Y,X,0.036
17,29,Y,Y,-0.09
17,29,Y,Z,0.099
17,29,Z,X,0.126
17,29,Z,Y,-0.162
17,29,Z,Z,1.044
18,19,X,X,-0.072
18,19,X,Y,0.279
18,19,X,Z,0.099
18,19,Y,X,0.099
18,19,Y,Y,-0.144
18,19,Y,Z,0.036
18,19,Z,X,0.036
18,19,Z,Y,-0.126
18,19,Z,Z,0.909
18,20,X,X,0.153
18,20,X,Y,0.045
18,20,X,Z,0.036
18,20,Y,X,-0.045
18,20,Y,Y,-0.063
18,20,Y,Z,0.063
18,20,Z,X,-0.09
18,20,Z,Y,-0.027
18,20,Z,Z,0.882
18,21,X,X,0.045
18,21,X,Y,0.18
18,21,X,Z,-0.009
18,21,Y,X,-0.153
18,21,Y,Y,0.054
18,21,Y,Z,-0.018
18,21,Z,X,-0.117
18,21,Z,Y,0.198
18,21,Z,Z,0.882
18,22,X,X,0.009
18,22,X,Y,0.018
18,22,X,Z,0.117
18,22,Y,X,0.054
18,22,Y,Y,-0.108
18,22,Y,Z,0.045
18,22,Z,X,-0.045
18,22,Z,Y,0.054
18,22,Z,Z,0.99
18,23,X,X,0.036
18,23,X,Y,-0.144
18,23,X,Z,-0.018
18,23,Y,X,-0.099
18,23,Y,Y,-0.189
18,23,Y,Z,-0.027
18,23,Z,X,0.045
18,23,Z,Y,-0.144
18,23,Z,Z,0.864
18,24,X,X,-0.108
18,24,X,Y,-0.054
18,24,X,Z,-0.036
18,24,Y,X,-0.063
18,24,Y,Y,0.117
18,24,Y,Z,-0.045
18,24,Z,X,-0.045
18,24,Z,Y,-0.153
18,24,Z,Z,1.053
18,25,X,X,-0.207
18,25,X,Y,0.045
18,25,X,Z,-0.072
18,25,Y,X,-0.054
18,25,Y,Y,-0.009
18,25,Y,Z,0.072
18,25,Z,X,0.018
18,25,Z,Y,0.072
18,25,Z,Z,0.999
18,26,X,X,-0.036
18,26,X,Y,0.0
18,26,X,Z,-0.072
18,26,Y,X,-0.018
18,26,Y,Y,0.045
18,26,Y,Z,0.09
18,26,Z,X,-0.117
18,26,Z,Y,0.126
18,26,Z,Z,0.9
18,27,X,X,0.036
18,27,X,Y,0.027
18,27,X,Z,-0.063
18,27,Y,X,0.09
18,27,Y,Y,0.108
18,27,Y,Z,-0.045
18,27,Z,X,0.027
18,27,Z,Y,-0.108
18,27,Z,Z,0.936
18,28,X,X,-0.234
18,28,X,Y,0.072
18,28,X,Z,-0.054
18,28,Y,X,0.054
18,28,Y,Y,-0.126
18,28,Y,Z,-0.045
18,28,Z,X,-0.081
18,28,Z,Y,-0.045
18,28,Z,Z,1.089
18,29,X,X,-0.09
18,29,X,Y,-0.009
18,29,X,Z,-0.045
18,29,Y,X,0.063
18,29,Y,Y,0.189
18,29,Y,Z,-0.099
18,29,Z,X,0.081
18,29,Z,Y,0.072
18,29,Z,Z,0.99
19,20,X,X,0.0
19,20,X,Y,0.072
19,20,X,Z,-0.027
19,20,Y,X,0.18
19,20,Y,Y,0.099
19,20,Y,Z,0.0
19,20,Z,X,-0.018
19,20,Z,Y,0.054
19,20,Z,Z,1.062
19,21,X,X,-0.135
19,21,X,Y,-0.09
19,21,X,Z,0.144
19,21,Y,X,-0.009
19,21,Y,Y,-0.108
19,21,Y,Z,-0.072
19,21,Z,X,-0.063
19,21,Z,Y,0.216
19,21,Z,Z,1.071
19,22,X,X,-0.036
19,22,X,Y,0.027
19,22,X,Z,0.162
19,22,Y,X,0.018
19,22,Y,Y,-0.135
19,22,Y,Z,-0.018
19,22,Z,X,-0.09
19,22,Z,Y,0.036
19,22,Z,Z,0.99
19,23,X,X,0.054
19,23,X,Y,0.09
19,23,X,Z,0.081
19,23,Y,X,0.09
19,23,Y,Y,-0.126
19,23,Y,Z,0.117
19,23,Z,X,-0.18
19,23,Z,Y,-0.009
19,23,Z,Z,0.927
19,24,X,X,-0.009
19,24,X,Y,-0.054
19,24,X,Z,0.072
19,24,Y,X,0.189
19,24,Y,Y,0.045
19,24,Y,Z,-0.063
19,24,Z,X,0.054
19,24,Z,Y,-0.153
19,24,Z,Z,0.909
19,25,X,X,-0.036
19,25,X,Y,-0.009
19,25,X,Z,0.036
19,25,Y,X,0.009
19,25,Y,Y,0.0
19,25,Y,Z,0.018
19,25,Z,X,0.072
19,25,Z,Y,0.135
19,25,Z,Z,1.035
19,26,X,X,-0.09
19,26,X,Y,0.018
19,26,X,Z,0.189
19,26,Y,X,0.0
19,26,Y,Y,0.144
19,26,Y,Z,0.027
19,26,Z,X,-0.045
19,26,Z,Y,-0.009
19,26,Z,Z,0.936
19,27,X,X,0.126
19,27,X,Y,-0.054
19,27,X,Z,0.045
19,27,Y,X,0.126
19,27,Y,Y,0.054
19,27,Y,Z,0.027
19,27,Z,X,0.081
19,27,Z,Y,-0.081
19,27,Z,Z,0.972
19,28,X,X,0.036
19,28,X,Y,-0.135
19,28,X,Z,0.144
19,28,Y,X,0.054
19,28,Y,Y,0.027
19,28,Y,Z,-0.126
19,28,Z,X,-0.117
19,28,Z,Y,0.045
19,28,Z,Z,1.026
19,29,X,X,0.0
19,29,X,Y,0.108
19,29,X,Z,0.153
19,29,Y,X,0.054
19,29,Y,Y,-0.135
19,29,Y,Z,-0.144
19,29,Z,X,-0.072
19,29,Z,Y,-0.009
19,29,Z,Z,0.945
20,21,X,X,0.027
20,21,X,Y,0.063
20,21,X,Z,0.072
20,21,Y,X,-0.099
20,21,Y,Y,-0.009
20,21,Y,Z,0.045
20,21,Z,X,-0.081
20,21,Z,Y,0.162
20,21,Z,Z,1.008
20,22,X,X,0.171
20,22,X,Y,-0.072
20,22,X,Z,-0.117
20,22,Y,X,0.081
20,22,Y,Y,0.036
20,22,Y,Z,0.216
20,22,Z,X,-0.036
20,22,Z,Y,0.09
20,22,Z,Z,0.999
20,23,X,X,0.099
20,23,X,Y,0.099
20,23,X,Z,-0.018
20,23,Y,X,0.189
20,23,Y,Y,-0.18
20,23,Y,Z,0.072
20,23,Z,X,-0.126
20,23,Z,Y,-0.108
20,23,Z,Z,0.999
20,24,X,X,0.108
20,24,X,Y,0.009
20,24,X,Z,-0.117
20,24,Y,X,0.054
20,24,Y,Y,-0.054
20,24,Y,Z,0.081
20,24,Z,X,-0.018
20,24,Z,Y,-0.117
20,24,Z,Z,1.062
20,25,X,X,-0.045
20,25,X,Y,0.027
20,25,X,Z,0.018
20,25,Y,X,-0.018
20,25,Y,Y,-0.009
20,25,Y,Z,-0.036
20,25,Z,X,0.126
20,25,Z,Y,-0.054
20,25,Z,Z,0.981
20,26,X,X,0.0
20,26,X,Y,0.0
20,26,X,Z,-0.054
20,26,Y,X,0.054
20,26,Y,Y,0.072
20,26,Y,Z,0.081
20,26,Z,X,-0.081
20,26,Z,Y,0.027
20,26,Z,Z,0.801
20,27,X,X,-0.063
20,27,X,Y,0.108
20,27,X,Z,-0.009
20,27,Y,X,0.117
20,27,Y,Y,0.036
20,27,Y,Z,0.054
20,27,Z,X,-0.027
20,27,Z,Y,-0.009
20,27,Z,Z,0.891
20,28,X,X,0.045
20,28,X,Y,-0.018
20,28,X,Z,-0.063
20,28,Y,X,-0.153
20,28,Y,Y,0.018
20,28,Y,Z,0.144
20,28,Z,X,-0.081
20,28,Z,Y,0.045
20,28,Z,Z,0.927
20,29,X,X,0.126
20,29,X,Y,0.036
20,29,X,Z,0.072
20,29,Y,X,-0.027
20,29,Y,Y,-0.144
20,29,Y,Z,0.054
20,29,Z,X,0.063
20,29,Z,Y,0.108
20,29,Z,Z,0.882
21,22,X,X,-0.018
21,22,X,Y,-0.063
21,22,X,Z,0.036
21,22,Y,X,0.09
21,22,Y,Y,0.126
21,22,Y,Z,0.126
21,22,Z,X,-0.054
21,22,Z,Y,-0.063
21,22,Z,Z,1.152
21,23,X,X,-0.018
21,23,X,Y,-0.018
21,23,X,Z,0.045
21,23,Y,X,0.063
21,23,Y,Y,0.081
21,23,Y,Z,0.18
21,23,Z,X,-0.135
21,23,Z,Y,0.036
21,23,Z,Z,0.9
21,24,X,X,0.009
21,24,X,Y,-0.063
21,24,X,Z,0.027
21,24,Y,X,-0.117
21,24,Y,Y,0.027
21,24,Y,Z,0.09
21,24,Z,X,-0.018
21,24,Z,Y,0.018
21,24,Z,Z,0.927
21,25,X,X,0.009
21,25,X,Y,-0.117
21,25,X,Z,-0.117
21,25,Y,X,-0.009
21,25,Y,Y,0.045
21,25,Y,Z,0.18
21,25,Z,X,-0.045
21,25,Z,Y,0.036
21,25,Z,Z,0.936
21,26,X,X,0.018
21,26,X,Y,-0.09
21,26,X,Z,0.063
21,26,Y,X,-0.099
21,26,Y,Y,-0.153
21,26,Y,Z,0.054
21,26,Z,X,-0.108
21,26,Z,Y,-0.054
21,26,Z,Z,1.017
21,27,X,X,-0.009
21,27,X,Y,0.018
21,27,X,Z,0.054
21,27,Y,X,0.0
21,27,Y,Y,-0.027
21,27,Y,Z,0.099
21,27,Z,X,-0.09
21,27,Z,Y,-0.018
21,27,Z,Z,0.927
21,28,X,X,0.09
21,28,X,Y,0.045
21,28,X,Z,-0.09
21,28,Y,X,-0.072
21,28,Y,Y,0.072
21,28,Y,Z,0.126
21,28,Z,X,0.063
21,28,Z,Y,0.036
21,28,Z,Z,1.134
21,29,X,X,0.063
21,29,X,Y,-0.171
21,29,X,Z,-0.027
21,29,Y,X,0.126
21,29,Y,Y,0.108
21,29,Y,Z,0.0
21,29,Z,X,0.063
21,29,Z,Y,-0.027
21,29,Z,Z,0.999
22,23,X,X,0.045
22,23,X,Y,-0.036
22,23,X,Z,-0.135
22,23,Y,X,0.009
22,23,Y,Y,0.108
22,23,Y,Z,0.153
22,23,Z,X,0.108
22,23,Z,Y,-0.063
22,23,Z,Z,0.945
22,24,X,X,0.009
22,24,X,Y,-0.108
22,24,X,Z,0.027
22,24,Y,X,-0.009
22,24,Y,Y,-0.117
22,24,Y,Z,0.072
22,24,Z,X,0.162
22,24,Z,Y,-0.081
22,24,Z,Z,0.945
22,25,X,X,0.144
22,25,X,Y,-0.063
22,25,X,Z,-0.045
22,25,Y,X,-0.09
22,25,Y,Y,-0.009
22,25,Y,Z,-0.081
22,25,Z,X,0.081
22,25,Z,Y,0.036
22,25,Z,Z,1.053
22,26,X,X,0.0
22,26,X,Y,-0.063
22,26,X,Z,-0.099
22,26,Y,X,0.108
22,26,Y,Y,-0.054
22,26,Y,Z,0.09
22,26,Z,X,-0.099
22,26,Z,Y,0.036
22,26,Z,Z,1.053
22,27,X,X,0.045
22,27,X,Y,0.036
22,27,X,Z,0.081
22,27,Y,X,0.144
22,27,Y,Y,-0.027
22,27,Y,Z,-0.027
22,27,Z,X,0.09
22,27,Z,Y,-0.09
22,27,Z,Z,0.954
22,28,X,X,-0.171
22,28,X,Y,0.063
22,28,X,Z,-0.144
22,28,Y,X,-0.027
22,28,Y,Y,0.18
22,28,Y,Z,0.063
22,28,Z,X,-0.189
22,28,Z,Y,-0.072
22,28,Z,Z,1.017
22,29,X,X,0.144
22,29,X,Y,0.171
22,29,X,Z,-0.099
22,29,Y,X,0.09
22,29,Y,Y,0.108
22,29,Y,Z,0.018
22,29,Z,X,0.0
22,29,Z,Y,-0.045
22,29,Z,Z,1.035
23,24,X,X,-0.081
23,24,X,Y,0.027
23,24,X,Z,0.0
23,24,Y,X,0.054
23,24,Y,Y,-0.072
23,24,Y,Z,-0.171
23,24,Z,X,-0.009
23,24,Z,Y,-0.081
23,24,Z,Z,1.035
23,25,X,X,0.036
23,25,X,Y,0.027
23,25,X,Z,-0.027
23,25,Y,X,0.081
23,25,Y,Y,-0.063
23,25,Y,Z,0.081
23,25,Z,X,0.054
23,25,Z,Y,0.0
23,25,Z,Z,1.035
23,26,X,X,-0.135
23,26,X,Y,0.018
23,26,X,Z,-0.009
23,26,Y,X,0.036
23,26,Y,Y,-0.144
23,26,Y,Z,-0.135
23,26,Z,X,0.0
23,26,Z,Y,0.063
23,26,Z,Z,1.008
23,27,X,X,0.0
23,27,X,Y,0.081
23,27,X,Z,0.027
23,27,Y,X,0.072
23,27,Y,Y,-0.189
23,27,Y,Z,-0.216
23,27,Z,X,0.135
23,27,Z,Y,-0.045
23,27,Z,Z,0.963
23,28,X,X,0.063
23,28,X,Y,0.072
23,28,X,Z,0.009
23,28,Y,X,0.144
23,28,Y,Y,-0.045
23,28,Y,Z,-0.09
23,28,Z,X,0.018
23,28,Z,Y,0.108
23,28,Z,Z,1.071
23,29,X,X,-0.081
23,29,X,Y,-0.081
23,29,X,Z,0.018
23,29,Y,X,-0.117
23,29,Y,Y,-0.189
23,29,Y,Z,-0.027
23,29,Z,X,0.018
23,29,Z,Y,0.054
23,29,Z,Z,0.981
24,25,X,X,-0.036
24,25,X,Y,-0.09
24,25,X,Z,-0.054
24,25,Y,X,-0.081
24,25,Y,Y,0.009
24,25,Y,Z,-0.108
24,25,Z,X,0.054
24,25,Z,Y,-0.081
24,25,Z,Z,0.945
24,26,X,X,-0.027
24,26,X,Y,-0.099
24,26,X,Z,-0.072
24,26,Y,X,-0.108
24,26,Y,Y,0.072
24,26,Y,Z,-0.018
24,26,Z,X,-0.144
24,26,Z,Y,0.054
24,26,Z,Z,0.918
24,27,X,X,0.027
24,27,X,Y,0.108
24,27,X,Z,0.009
24,27,Y,X,-0.261
24,27,Y,Y,0.054
24,27,Y,Z,-0.117
24,27,Z,X,-0.009
24,27,Z,Y,-0.081
24,27,Z,Z,1.044
24,28,X,X,0.135
24,28,X,Y,0.054
24,28,X,Z,-0.027
24,28,Y,X,-0.072
24,28,Y,Y,0.261
24,28,Y,Z,-0.081
24,28,Z,X,0.09
24,28,Z,Y,0.198
24,28,Z,Z,1.062
24,29,X,X,-0.126
24,29,X,Y,0.009
24,29,X,Z,-0.099
24,29,Y,X,0.0
24,29,Y,Y,0.018
24,29,Y,Z,-0.126
24,29,Z,X,0.036
24,29,Z,Y,-0.009
24,29,Z,Z,1.035
25,26,X,X,-0.018
25,26,X,Y,-0.099
25,26,X,Z,0.018
25,26,Y,X,-0.171
25,26,Y,Y,0.09
25,26,Y,Z,-0.045
25,26,Z,X,-0.036
25,26,Z,Y,-0.018
25,26,Z,Z,0.981
25,27,X,X,0.09
25,27,X,Y,-0.018
25,27,X,Z,0.153
25,27,Y,X,0.117
25,27,Y,Y,-0.045
25,27,Y,Z,-0.018
25,27,Z,X,0.054
25,27,Z,Y,0.054
25,27,Z,Z,0.981
25,28,X,X,-0.018
25,28,X,Y,-0.027
25,28,X,Z,0.054
25,28,Y,X,0.054
25,28,Y,Y,0.081
25,28,Y,Z,0.009
25,28,Z,X,0.027
25,28,Z,Y,0.171
25,28,Z,Z,1.071
25,29,X,X,-0.117
25,29,X,Y,-0.018
25,29,X,Z,-0.018
25,29,Y,X,-0.135
25,29,Y,Y,-0.018
25,29,Y,Z,-0.045
25,29,Z,X,0.09
25,29,Z,Y,-0.108
25,29,Z,Z,1.089
26,27,X,X,0.045
26,27,X,Y,0.036
26,27,X,Z,-0.036
26,27,Y,X,-0.036
26,27,Y,Y,-0.099
26,27,Y,Z,-0.126
26,27,Z,X,0.126
26,27,Z,Y,0.036
26,27,Z,Z,1.116
26,28,X,X,-0.135
26,28,X,Y,-0.081
26,28,X,Z,0.045
26,28,Y,X,0.018
26,28,Y,Y,0.135
26,28,Y,Z,-0.036
26,28,Z,X,0.036
26,28,Z,Y,0.009
26,28,Z,Z,1.089
26,29,X,X,-0.018
26,29,X,Y,0.018
26,29,X,Z,-0.099
26,29,Y,X,0.081
26,29,Y,Y,-0.009
26,29,Y,Z,0.153
26,29,Z,X,0.279
26,29,Z,Y,0.063
26,29,Z,Z,0.99
27,28,X,X,-0.189
27,28,X,Y,-0.036
27,28,X,Z,-0.018
27,28,Y,X,0.027
27,28,Y,Y,0.108
27,28,Y,Z,0.036
27,28,Z,X,-0.081
27,28,Z,Y,0.063
27,28,Z,Z,1.044
27,29,X,X,-0.09
27,29,X,Y,-0.063
27,29,X,Z,0.018
27,29,Y,X,0.099
27,29,Y,Y,-0.081
27,29,Y,Z,-0.027
27,29,Z,X,0.045
27,29,Z,Y,-0.036
27,29,Z,Z,0.927
28,29,X,X,0.063
28,29,X,Y,0.009
28,29,X,Z,0.009
28,29,Y,X,0.045
28,29,Y,Y,0.072
28,29,Y,Z,0.126
28,29,Z,X,-0.054
28,29,Z,Y,0.027
28,29,Z,Z,1.089
